UF,Tipo Crime,Ano,Mês,Vítimas
Santa Catarina,Lesão corporal seguida de morte,2019,agosto,2
Santa Catarina,Lesão corporal seguida de morte,2019,setembro,0
Santa Catarina,Lesão corporal seguida de morte,2019,outubro,0
Santa Catarina,Lesão corporal seguida de morte,2019,novembro,0
Santa Catarina,Lesão corporal seguida de morte,2019,dezembro,0
Santa Catarina,Lesão corporal seguida de morte,2020,janeiro,1
Santa Catarina,Lesão corporal seguida de morte,2020,fevereiro,3
Santa Catarina,Lesão corporal seguida de morte,2020,março,1
Santa Catarina,Roubo seguido de morte (latrocínio),2015,janeiro,11
Santa Catarina,Roubo seguido de morte (latrocínio),2015,fevereiro,10
Santa Catarina,Roubo seguido de morte (latrocínio),2015,março,7
Santa Catarina,Roubo seguido de morte (latrocínio),2015,abril,4
Santa Catarina,Roubo seguido de morte (latrocínio),2015,maio,7
Santa Catarina,Roubo seguido de morte (latrocínio),2015,junho,6
Santa Catarina,Roubo seguido de morte (latrocínio),2015,julho,5
Santa Catarina,Roubo seguido de morte (latrocínio),2015,agosto,1
Santa Catarina,Roubo seguido de morte (latrocínio),2015,setembro,5
Santa Catarina,Roubo seguido de morte (latrocínio),2015,outubro,5
Santa Catarina,Roubo seguido de morte (latrocínio),2015,novembro,4
Santa Catarina,Roubo seguido de morte (latrocínio),2015,dezembro,6
Santa Catarina,Roubo seguido de morte (latrocínio),2016,janeiro,7
Santa Catarina,Roubo seguido de morte (latrocínio),2016,fevereiro,5
Santa Catarina,Roubo seguido de morte (latrocínio),2016,março,5
Santa Catarina,Roubo seguido de morte (latrocínio),2016,abril,6
Santa Catarina,Roubo seguido de morte (latrocínio),2016,maio,7
Santa Catarina,Roubo seguido de morte (latrocínio),2016,junho,1
Santa Catarina,Roubo seguido de morte (latrocínio),2016,julho,7
Santa Catarina,Roubo seguido de morte (latrocínio),2016,agosto,3
Santa Catarina,Roubo seguido de morte (latrocínio),2016,setembro,2
Santa Catarina,Roubo seguido de morte (latrocínio),2016,outubro,7
Santa Catarina,Roubo seguido de morte (latrocínio),2016,novembro,3
Santa Catarina,Roubo seguido de morte (latrocínio),2016,dezembro,7
Santa Catarina,Roubo seguido de morte (latrocínio),2017,janeiro,7
Santa Catarina,Roubo seguido de morte (latrocínio),2017,fevereiro,6
Santa Catarina,Roubo seguido de morte (latrocínio),2017,março,1
Santa Catarina,Roubo seguido de morte (latrocínio),2017,abril,8
Santa Catarina,Roubo seguido de morte (latrocínio),2017,maio,2
Santa Catarina,Roubo seguido de morte (latrocínio),2017,junho,4
Santa Catarina,Roubo seguido de morte (latrocínio),2017,julho,8
Santa Catarina,Roubo seguido de morte (latrocínio),2017,agosto,6
Santa Catarina,Roubo seguido de morte (latrocínio),2017,setembro,6
Santa Catarina,Roubo seguido de morte (latrocínio),2017,outubro,2
Santa Catarina,Roubo seguido de morte (latrocínio),2017,novembro,3
Santa Catarina,Roubo seguido de morte (latrocínio),2017,dezembro,10
Santa Catarina,Roubo seguido de morte (latrocínio),2018,janeiro,2
Santa Catarina,Roubo seguido de morte (latrocínio),2018,fevereiro,1
Santa Catarina,Roubo seguido de morte (latrocínio),2018,março,9
Santa Catarina,Roubo seguido de morte (latrocínio),2018,abril,5
Santa Catarina,Roubo seguido de morte (latrocínio),2018,maio,2
Santa Catarina,Roubo seguido de morte (latrocínio),2018,junho,7
Santa Catarina,Roubo seguido de morte (latrocínio),2018,julho,3
Santa Catarina,Roubo seguido de morte (latrocínio),2018,agosto,1
Santa Catarina,Roubo seguido de morte (latrocínio),2018,setembro,4
Santa Catarina,Roubo seguido de morte (latrocínio),2018,outubro,2
Santa Catarina,Roubo seguido de morte (latrocínio),2018,novembro,4
Santa Catarina,Roubo seguido de morte (latrocínio),2018,dezembro,2
Santa Catarina,Roubo seguido de morte (latrocínio),2019,janeiro,4
Santa Catarina,Roubo seguido de morte (latrocínio),2019,fevereiro,0
Santa Catarina,Roubo seguido de morte (latrocínio),2019,março,4
Santa Catarina,Roubo seguido de morte (latrocínio),2019,abril,3
Santa Catarina,Roubo seguido de morte (latrocínio),2019,maio,2
Santa Catarina,Roubo seguido de morte (latrocínio),2019,junho,3
Santa Catarina,Roubo seguido de morte (latrocínio),2019,julho,0
Santa Catarina,Roubo seguido de morte (latrocínio),2019,agosto,2
Santa Catarina,Roubo seguido de morte (latrocínio),2019,setembro,1
Santa Catarina,Roubo seguido de morte (latrocínio),2019,outubro,5
Santa Catarina,Roubo seguido de morte (latrocínio),2019,novembro,1
Santa Catarina,Roubo seguido de morte (latrocínio),2019,dezembro,1
Santa Catarina,Roubo seguido de morte (latrocínio),2020,janeiro,2
Santa Catarina,Roubo seguido de morte (latrocínio),2020,fevereiro,1
Santa Catarina,Roubo seguido de morte (latrocínio),2020,março,0
São Paulo,Homicídio doloso,2016,dezembro,362
São Paulo,Homicídio doloso,2017,janeiro,310
São Paulo,Homicídio doloso,2017,fevereiro,312
São Paulo,Homicídio doloso,2017,março,320
São Paulo,Homicídio doloso,2017,abril,303
São Paulo,Homicídio doloso,2017,maio,273
São Paulo,Homicídio doloso,2017,junho,258
São Paulo,Homicídio doloso,2017,julho,283
São Paulo,Homicídio doloso,2017,agosto,265
São Paulo,Homicídio doloso,2017,setembro,272
São Paulo,Homicídio doloso,2017,outubro,268
São Paulo,Homicídio doloso,2017,novembro,294
São Paulo,Homicídio doloso,2017,dezembro,345
São Paulo,Homicídio doloso,2018,janeiro,277
São Paulo,Homicídio doloso,2018,fevereiro,246
São Paulo,Homicídio doloso,2018,março,281
São Paulo,Homicídio doloso,2018,abril,271
São Paulo,Homicídio doloso,2018,maio,248
São Paulo,Homicídio doloso,2018,junho,247
São Paulo,Homicídio doloso,2018,julho,261
São Paulo,Homicídio doloso,2018,agosto,233
São Paulo,Homicídio doloso,2018,setembro,232
São Paulo,Homicídio doloso,2018,outubro,264
São Paulo,Homicídio doloso,2018,novembro,257
São Paulo,Homicídio doloso,2018,dezembro,289
São Paulo,Homicídio doloso,2019,janeiro,284
São Paulo,Homicídio doloso,2019,fevereiro,219
São Paulo,Homicídio doloso,2019,março,255
São Paulo,Homicídio doloso,2019,abril,262
São Paulo,Homicídio doloso,2019,maio,223
São Paulo,Homicídio doloso,2019,junho,222
São Paulo,Homicídio doloso,2019,julho,193
São Paulo,Homicídio doloso,2019,agosto,210
São Paulo,Homicídio doloso,2019,setembro,212
São Paulo,Homicídio doloso,2019,outubro,261
São Paulo,Homicídio doloso,2019,novembro,255
São Paulo,Homicídio doloso,2019,dezembro,310
São Paulo,Homicídio doloso,2020,janeiro,277
São Paulo,Homicídio doloso,2020,fevereiro,218
São Paulo,Homicídio doloso,2020,março,297
São Paulo,Lesão corporal seguida de morte,2016,dezembro,4
São Paulo,Lesão corporal seguida de morte,2017,janeiro,3
São Paulo,Lesão corporal seguida de morte,2017,fevereiro,2
São Paulo,Lesão corporal seguida de morte,2017,março,7
São Paulo,Lesão corporal seguida de morte,2017,abril,1
São Paulo,Lesão corporal seguida de morte,2017,maio,1
São Paulo,Lesão corporal seguida de morte,2017,junho,4
São Paulo,Lesão corporal seguida de morte,2017,julho,3
São Paulo,Lesão corporal seguida de morte,2017,agosto,3
São Paulo,Lesão corporal seguida de morte,2017,setembro,6
São Paulo,Lesão corporal seguida de morte,2017,outubro,7
São Paulo,Lesão corporal seguida de morte,2017,novembro,8
São Paulo,Lesão corporal seguida de morte,2017,dezembro,6
São Paulo,Lesão corporal seguida de morte,2018,janeiro,8
São Paulo,Lesão corporal seguida de morte,2018,fevereiro,6
São Paulo,Lesão corporal seguida de morte,2018,março,8
São Paulo,Lesão corporal seguida de morte,2018,abril,6
São Paulo,Lesão corporal seguida de morte,2018,maio,4
São Paulo,Lesão corporal seguida de morte,2018,junho,7
São Paulo,Lesão corporal seguida de morte,2018,julho,8
São Paulo,Lesão corporal seguida de morte,2018,agosto,1
São Paulo,Lesão corporal seguida de morte,2018,setembro,6
São Paulo,Lesão corporal seguida de morte,2018,outubro,7
São Paulo,Lesão corporal seguida de morte,2018,novembro,13
São Paulo,Lesão corporal seguida de morte,2018,dezembro,6
São Paulo,Lesão corporal seguida de morte,2019,janeiro,10
São Paulo,Lesão corporal seguida de morte,2019,março,5
São Paulo,Lesão corporal seguida de morte,2019,abril,12
São Paulo,Lesão corporal seguida de morte,2019,maio,8
São Paulo,Lesão corporal seguida de morte,2019,junho,11
São Paulo,Lesão corporal seguida de morte,2019,julho,5
São Paulo,Lesão corporal seguida de morte,2019,agosto,7
São Paulo,Lesão corporal seguida de morte,2019,setembro,8
São Paulo,Lesão corporal seguida de morte,2019,outubro,13
São Paulo,Lesão corporal seguida de morte,2019,novembro,5
São Paulo,Lesão corporal seguida de morte,2019,dezembro,11
São Paulo,Lesão corporal seguida de morte,2020,janeiro,13
São Paulo,Lesão corporal seguida de morte,2020,fevereiro,18
São Paulo,Lesão corporal seguida de morte,2020,março,19
São Paulo,Roubo seguido de morte (latrocínio),2016,dezembro,31
São Paulo,Roubo seguido de morte (latrocínio),2017,janeiro,40
São Paulo,Roubo seguido de morte (latrocínio),2017,fevereiro,35
São Paulo,Roubo seguido de morte (latrocínio),2017,março,31
São Paulo,Roubo seguido de morte (latrocínio),2017,abril,36
São Paulo,Roubo seguido de morte (latrocínio),2017,maio,33
São Paulo,Roubo seguido de morte (latrocínio),2017,junho,32
São Paulo,Roubo seguido de morte (latrocínio),2017,julho,33
São Paulo,Roubo seguido de morte (latrocínio),2017,agosto,20
São Paulo,Roubo seguido de morte (latrocínio),2017,setembro,11
São Paulo,Roubo seguido de morte (latrocínio),2017,outubro,20
São Paulo,Roubo seguido de morte (latrocínio),2017,novembro,25
São Paulo,Roubo seguido de morte (latrocínio),2017,dezembro,24
São Paulo,Roubo seguido de morte (latrocínio),2018,janeiro,23
São Paulo,Roubo seguido de morte (latrocínio),2018,fevereiro,23
São Paulo,Roubo seguido de morte (latrocínio),2018,março,22
São Paulo,Roubo seguido de morte (latrocínio),2018,abril,28
São Paulo,Roubo seguido de morte (latrocínio),2018,maio,20
São Paulo,Roubo seguido de morte (latrocínio),2018,junho,23
São Paulo,Roubo seguido de morte (latrocínio),2018,julho,22
São Paulo,Roubo seguido de morte (latrocínio),2018,agosto,23
São Paulo,Roubo seguido de morte (latrocínio),2018,setembro,22
São Paulo,Roubo seguido de morte (latrocínio),2018,outubro,28
São Paulo,Roubo seguido de morte (latrocínio),2018,novembro,24
São Paulo,Roubo seguido de morte (latrocínio),2018,dezembro,20
São Paulo,Roubo seguido de morte (latrocínio),2019,janeiro,17
São Paulo,Roubo seguido de morte (latrocínio),2019,fevereiro,13
São Paulo,Roubo seguido de morte (latrocínio),2019,março,10
São Paulo,Roubo seguido de morte (latrocínio),2019,abril,16
São Paulo,Roubo seguido de morte (latrocínio),2019,maio,16
São Paulo,Roubo seguido de morte (latrocínio),2019,junho,19
São Paulo,Roubo seguido de morte (latrocínio),2019,julho,16
São Paulo,Roubo seguido de morte (latrocínio),2019,agosto,11
São Paulo,Roubo seguido de morte (latrocínio),2019,setembro,22
São Paulo,Roubo seguido de morte (latrocínio),2019,outubro,18
São Paulo,Roubo seguido de morte (latrocínio),2019,novembro,15
São Paulo,Roubo seguido de morte (latrocínio),2019,dezembro,26
São Paulo,Roubo seguido de morte (latrocínio),2020,janeiro,18
São Paulo,Roubo seguido de morte (latrocínio),2020,fevereiro,24
São Paulo,Roubo seguido de morte (latrocínio),2020,março,18
Sergipe,Homicídio doloso,2015,janeiro,114
Sergipe,Homicídio doloso,2015,fevereiro,106
Sergipe,Homicídio doloso,2015,março,109
Sergipe,Homicídio doloso,2015,abril,93
Sergipe,Homicídio doloso,2015,maio,114
Sergipe,Homicídio doloso,2015,junho,84
Sergipe,Homicídio doloso,2015,julho,79
Sergipe,Homicídio doloso,2015,agosto,93
Sergipe,Homicídio doloso,2015,setembro,77
Sergipe,Homicídio doloso,2015,outubro,98
Sergipe,Homicídio doloso,2015,novembro,119
Sergipe,Homicídio doloso,2015,dezembro,110
Sergipe,Homicídio doloso,2016,janeiro,117
Sergipe,Homicídio doloso,2016,fevereiro,115
Sergipe,Homicídio doloso,2016,março,111
Sergipe,Homicídio doloso,2016,abril,97
Sergipe,Homicídio doloso,2016,maio,74
Sergipe,Homicídio doloso,2016,junho,108
Sergipe,Homicídio doloso,2016,julho,111
Sergipe,Homicídio doloso,2016,agosto,104
Sergipe,Homicídio doloso,2016,setembro,125
Sergipe,Homicídio doloso,2016,outubro,136
Sergipe,Homicídio doloso,2016,novembro,103
Sergipe,Homicídio doloso,2016,dezembro,105
Sergipe,Homicídio doloso,2017,janeiro,93
Sergipe,Homicídio doloso,2017,fevereiro,95
Sergipe,Homicídio doloso,2017,março,85
Sergipe,Homicídio doloso,2017,abril,100
Sergipe,Homicídio doloso,2017,maio,83
Sergipe,Homicídio doloso,2017,junho,88
Sergipe,Homicídio doloso,2017,julho,86
Sergipe,Homicídio doloso,2017,agosto,90
Sergipe,Homicídio doloso,2017,setembro,86
Sergipe,Homicídio doloso,2017,outubro,98
Sergipe,Homicídio doloso,2017,novembro,108
Sergipe,Homicídio doloso,2017,dezembro,109
Sergipe,Homicídio doloso,2018,janeiro,102
Sergipe,Homicídio doloso,2018,fevereiro,90
Sergipe,Homicídio doloso,2018,março,110
Sergipe,Homicídio doloso,2018,abril,95
Sergipe,Homicídio doloso,2018,maio,79
Sergipe,Homicídio doloso,2018,junho,76
Sergipe,Homicídio doloso,2018,julho,65
Sergipe,Homicídio doloso,2018,agosto,72
Sergipe,Homicídio doloso,2018,setembro,55
Sergipe,Homicídio doloso,2018,outubro,66
Sergipe,Homicídio doloso,2018,novembro,66
Sergipe,Homicídio doloso,2018,dezembro,70
Sergipe,Homicídio doloso,2019,janeiro,73
Sergipe,Homicídio doloso,2019,fevereiro,61
Sergipe,Homicídio doloso,2019,março,69
Sergipe,Homicídio doloso,2019,abril,50
Sergipe,Homicídio doloso,2019,maio,71
Sergipe,Homicídio doloso,2019,junho,61
Sergipe,Homicídio doloso,2019,julho,53
Sergipe,Homicídio doloso,2019,agosto,61
Sergipe,Homicídio doloso,2019,setembro,66
Sergipe,Homicídio doloso,2019,outubro,57
Sergipe,Homicídio doloso,2019,novembro,90
Sergipe,Homicídio doloso,2019,dezembro,71
Sergipe,Homicídio doloso,2020,janeiro,79
Sergipe,Homicídio doloso,2020,fevereiro,67
Sergipe,Homicídio doloso,2020,março,70
Sergipe,Lesão corporal seguida de morte,2015,janeiro,0
Sergipe,Lesão corporal seguida de morte,2015,fevereiro,0
Sergipe,Lesão corporal seguida de morte,2015,março,0
Sergipe,Lesão corporal seguida de morte,2015,abril,0
Sergipe,Lesão corporal seguida de morte,2015,maio,0
Sergipe,Lesão corporal seguida de morte,2015,junho,0
Sergipe,Lesão corporal seguida de morte,2015,julho,0
Sergipe,Lesão corporal seguida de morte,2015,agosto,0
Sergipe,Lesão corporal seguida de morte,2015,setembro,0
Sergipe,Lesão corporal seguida de morte,2015,outubro,0
Sergipe,Lesão corporal seguida de morte,2015,novembro,0
Sergipe,Lesão corporal seguida de morte,2015,dezembro,0
Sergipe,Lesão corporal seguida de morte,2016,janeiro,0
Sergipe,Lesão corporal seguida de morte,2016,fevereiro,0
Sergipe,Lesão corporal seguida de morte,2016,março,0
Sergipe,Lesão corporal seguida de morte,2016,abril,0
Sergipe,Lesão corporal seguida de morte,2016,maio,1
Sergipe,Lesão corporal seguida de morte,2016,junho,0
Sergipe,Lesão corporal seguida de morte,2016,julho,0
Sergipe,Lesão corporal seguida de morte,2016,agosto,0
Sergipe,Lesão corporal seguida de morte,2016,setembro,0
Sergipe,Lesão corporal seguida de morte,2016,outubro,0
Sergipe,Lesão corporal seguida de morte,2016,novembro,0
Sergipe,Lesão corporal seguida de morte,2016,dezembro,0
Sergipe,Lesão corporal seguida de morte,2017,janeiro,1
Sergipe,Lesão corporal seguida de morte,2017,fevereiro,3
Sergipe,Lesão corporal seguida de morte,2017,março,0
Sergipe,Lesão corporal seguida de morte,2017,abril,0
Sergipe,Lesão corporal seguida de morte,2017,maio,0
Sergipe,Lesão corporal seguida de morte,2017,junho,1
Sergipe,Lesão corporal seguida de morte,2017,julho,0
Sergipe,Lesão corporal seguida de morte,2017,agosto,0
Sergipe,Lesão corporal seguida de morte,2017,setembro,0
Sergipe,Lesão corporal seguida de morte,2017,outubro,0
Sergipe,Lesão corporal seguida de morte,2017,novembro,0
Sergipe,Lesão corporal seguida de morte,2017,dezembro,0
Sergipe,Lesão corporal seguida de morte,2018,janeiro,1
Sergipe,Lesão corporal seguida de morte,2018,fevereiro,0
Sergipe,Lesão corporal seguida de morte,2018,março,0
Sergipe,Lesão corporal seguida de morte,2018,abril,1
Sergipe,Lesão corporal seguida de morte,2018,maio,0
Sergipe,Lesão corporal seguida de morte,2018,junho,1
Sergipe,Lesão corporal seguida de morte,2018,julho,0
Sergipe,Lesão corporal seguida de morte,2018,agosto,0
Sergipe,Lesão corporal seguida de morte,2018,setembro,0
Sergipe,Lesão corporal seguida de morte,2018,outubro,0
Sergipe,Lesão corporal seguida de morte,2018,novembro,1
Sergipe,Lesão corporal seguida de morte,2018,dezembro,2
Sergipe,Lesão corporal seguida de morte,2019,janeiro,2
Sergipe,Lesão corporal seguida de morte,2019,fevereiro,2
Sergipe,Lesão corporal seguida de morte,2019,março,0
Sergipe,Lesão corporal seguida de morte,2019,abril,1
Sergipe,Lesão corporal seguida de morte,2019,maio,0
Sergipe,Lesão corporal seguida de morte,2019,junho,0
Sergipe,Lesão corporal seguida de morte,2019,julho,1
Sergipe,Lesão corporal seguida de morte,2019,setembro,1
Sergipe,Roubo seguido de morte (latrocínio),2015,janeiro,8
Sergipe,Roubo seguido de morte (latrocínio),2015,fevereiro,5
Sergipe,Roubo seguido de morte (latrocínio),2015,março,2
Sergipe,Roubo seguido de morte (latrocínio),2015,abril,3
Sergipe,Roubo seguido de morte (latrocínio),2015,maio,3
Sergipe,Roubo seguido de morte (latrocínio),2015,junho,7
Sergipe,Roubo seguido de morte (latrocínio),2015,julho,2
Sergipe,Roubo seguido de morte (latrocínio),2015,agosto,2
Sergipe,Roubo seguido de morte (latrocínio),2015,setembro,2
Sergipe,Roubo seguido de morte (latrocínio),2015,outubro,4
Sergipe,Roubo seguido de morte (latrocínio),2015,novembro,4
Sergipe,Roubo seguido de morte (latrocínio),2015,dezembro,5
Sergipe,Roubo seguido de morte (latrocínio),2016,janeiro,8
Sergipe,Roubo seguido de morte (latrocínio),2016,fevereiro,8
Sergipe,Roubo seguido de morte (latrocínio),2016,março,5
Sergipe,Roubo seguido de morte (latrocínio),2016,abril,2
Sergipe,Roubo seguido de morte (latrocínio),2016,maio,7
Sergipe,Roubo seguido de morte (latrocínio),2016,junho,2
Sergipe,Roubo seguido de morte (latrocínio),2016,julho,6
